UlykkeDato,FartøyNavn,UlykkeType,Breddegrad,Lengdegrad,AntallDød,AntallSkadet
2024-10-13 20:36:00,JOMFRULAND,"Kontaktskade, Kaier, Broer etc",57.93333,7.3166649999999995,,
2024-10-12 11:45:00,FRØYANES,Arbeidsulykke/Personulykke,64.816665,11.116665,0.0,1.0
2024-10-08 08:20:00,VIKING NEPTUNE,Arbeidsulykke/Personulykke,36.666665,-74.78332999999999,0.0,1.0
2024-10-09 20:30:00,SJØVÆR,Arbeidsulykke/Personulykke,62.05,4.85,0.0,1.0
2024-10-11 10:00:00,KNUT OLAV,Arbeidsulykke/Personulykke,59.516664999999996,-4.116664999999999,0.0,1.0
2024-10-13 13:00:00,DUPLO,Lekkasje,68.81307999999999,15.420964999999999,,
2024-10-10 20:45:00,VIKING JUPITER,Arbeidsulykke/Personulykke,40.78333,12.966664999999999,0.0,1.0
2024-10-10 13:16:00,NORVIND,Grunnstøting,57.7495,24.314499999999995,,
2024-10-12 04:00:00,STEINFJELL,Brann/Eksplosjon,69.08332999999999,18.18333,,
2024-10-10 15:00:00,KV HEIMDAL,Miljøskade/Forurensing,68.416665,17.383329999999997,,
2024-10-10 08:40:00,VIKTORIA,Brann/Eksplosjon,69.36238,17.065215,,
2024-10-10 07:20:00,MULTI NORTH,Brann/Eksplosjon,65.90799999999999,12.219165,,
2024-10-09 18:30:00,PELAGIA FJORD,Arbeidsulykke/Personulykke,60.03333,5.33333,0.0,1.0
2024-10-05 17:30:00,YARA FREYA,Arbeidsulykke/Personulykke,10.399999999999999,-59.366665,0.0,1.0
2024-10-09 16:25:00,RONJA HAVSØY,Grunnstøting,66.77082999999999,13.206664999999997,,
2024-10-05 18:31:00,BJARNE KYRKJEBØ,Grunnstøting,60.00482999999999,5.008329999999999,,
2024-10-06 00:00:00,LINK GALAXY,Annen ulykke,59.05,11.0,,
2024-10-06 08:55:00,GEISNES,Miljøskade/Forurensing,64.98332999999998,11.28333,,
2024-10-06 01:36:00,SNOW CRYSTAL,Grunnstøting,60.49999999999999,5.23333,,
2024-10-04 20:55:00,RØDE KORS BÅTEN VERITAS,Brann/Eksplosjon,59.216665,10.483329999999999,,
2024-10-04 17:50:00,MARION ANITA,Annen ulykke,59.349999999999994,5.299999999999999,,
2024-10-04 17:40:00,ENERGIZER,Brann/Eksplosjon,59.883329999999994,10.749999999999998,,
2024-10-04 17:30:00,BAKKEVÆRING,Brann/Eksplosjon,63.03333,6.8999999999999995,,
2024-10-01 19:00:00,RAGO,"Kontaktskade, Kaier, Broer etc",67.71666499999999,15.799999999999997,,
2024-07-20 00:00:00,ANNY,"Kontaktskade, Kaier, Broer etc",70.0809,29.635464999999996,,
2024-09-29 14:00:00,NORMAND OCEAN,Miljøskade/Forurensing,61.15,3.2666649999999997,,
2024-04-12 00:00:00,GJEMNES,Lekkasje,59.483329999999995,10.233329999999999,,
2024-09-25 14:00:00,FRØY MERLIN,Arbeidsulykke/Personulykke,69.21666499999999,17.966664999999995,0.0,1.0
2024-10-03 07:48:00,LOVUND,"Kontaktskade, Kaier, Broer etc",66.49999999999999,12.099999999999998,,
2024-10-03 17:30:00,Fritidsfartøy,Kantring,59.37316499999999,10.840665,1.0,0.0
2024-09-30 10:21:00,BERGSFJORD,Maskinhavari,70.38332999999999,22.249999999999996,,
2024-09-29 12:30:00,RONJA KVALØY,Maskinhavari,57.53332999999999,-6.116664999999999,,
2024-10-01 10:07:00,RAGNAR STOUD PLATOU,Grunnstøting,59.0,11.049999999999999,,
2024-10-01 00:00:00,CARIBBEAN PRINCESS,Annen ulykke,69.63333,18.95,,
2024-10-01 14:40:00,FJORDGLIMT,"Kontaktskade, Kaier, Broer etc",59.44999999999999,6.199999999999999,,
2024-09-29 21:30:00,ATLANTIC STAR,Arbeidsulykke/Personulykke,70.58332999999999,18.599999999999998,0.0,1.0
2024-09-30 12:00:00,STRAUMBERG,Arbeidsulykke/Personulykke,62.566665,6.183329999999999,0.0,1.0
2024-09-26 23:30:00,CHRISTIAN RADICH,Arbeidsulykke/Personulykke,56.14999999999999,-7.333329999999999,0.0,1.0
2024-10-01 09:20:00,LANDEGODE,Arbeidsulykke/Personulykke,67.266665,14.366664999999998,0.0,2.0
2024-10-01 08:20:00,TORINE,Maskinhavari,59.0,11.049999999999999,,
2024-09-30 15:45:00,KVERNES,Miljøskade/Forurensing,62.199999999999996,6.499999999999999,,
2024-09-25 13:50:00,OMBO,Arbeidsulykke/Personulykke,59.18333,5.85,0.0,1.0
2024-09-26 16:00:00,BIOSTAR,Arbeidsulykke/Personulykke,63.099999999999994,7.716664999999999,0.0,1.0
2024-09-25 14:30:00,JILL-HEGE,Arbeidsulykke/Personulykke,70.61666499999998,29.716665,0.0,1.0
2024-09-26 02:30:00,FITJAR,Arbeidsulykke/Personulykke,59.81666499999999,5.266664999999999,0.0,1.0
2024-09-17 15:30:00,BOKNAFJORD,Miljøskade/Forurensing,59.15,5.516664999999999,,
2024-09-24 17:00:00,KRISTIANSUND,Arbeidsulykke/Personulykke,63.099999999999994,7.716664999999999,0.0,1.0
2024-09-27 19:30:00,HAVFJORD,Brann/Eksplosjon,60.28332999999999,1.9666649999999997,,
2024-09-27 11:05:00,WILSON STADT,Arbeidsulykke/Personulykke,62.516664999999996,6.133329999999999,0.0,1.0
2024-09-25 06:00:00,FRØY STORM,Arbeidsulykke/Personulykke,69.13333,17.633329999999997,0.0,1.0
2024-09-25 15:00:00,EIDSVAAG PIONER,Arbeidsulykke/Personulykke,62.983329999999995,7.549999999999999,0.0,1.0
2024-09-25 09:36:00,LOTE,Annen ulykke,68.23333,16.183329999999998,,
2024-09-25 04:50:00,O.HUSBY,Arbeidsulykke/Personulykke,74.89999999999999,33.14999999999999,0.0,1.0
2024-09-21 20:20:00,Trygvason,Arbeidsulykke/Personulykke,61.58333,4.98333,0.0,1.0
2024-09-23 08:08:00,VIKING VENUS,Arbeidsulykke/Personulykke,50.14999999999999,-5.0666649999999995,0.0,1.0
2024-09-25 07:24:00,EIDSVAAG POLARIS,Maskinhavari,64.1,9.716664999999999,,
2024-09-23 15:00:00,JOHAN BERG,Arbeidsulykke/Personulykke,58.93332999999999,0.03333,0.0,1.0
2024-09-22 16:00:00,KRISTIANSUND,Kollisjon,62.78332999999999,6.666664999999999,,
2024-09-22 16:00:00,FRØY FIGHTER,Kollisjon,62.78332999999999,6.666664999999999,,
2024-09-25 11:30:00,GEIRANGERFJORD,Grunnstøting,62.09999999999999,7.205164999999999,,
2024-09-14 15:10:00,RÅSA,Arbeidsulykke/Personulykke,66.45,12.233329999999999,0.0,1.0
2024-09-22 09:15:00,RIPNES,"Kontaktskade, Kaier, Broer etc",59.39999999999999,5.266664999999999,,
2024-09-24 00:00:00,EDDA FLORA,Miljøskade/Forurensing,60.633329999999994,3.7333299999999996,,
2024-09-23 11:15:00,JULIE PAULINE,Arbeidsulykke/Personulykke,70.85,29.533329999999996,0.0,1.0
2024-09-07 11:00:00,SKIBLADNER,Arbeidsulykke/Personulykke,60.78332999999999,10.68333,0.0,1.0
2024-09-20 19:30:00,HOLLENDAREN,Arbeidsulykke/Personulykke,68.48333,16.13333,0.0,1.0
2024-09-23 23:45:00,HAVBRÅTT I,Grunnstøting,69.3,16.116664999999998,,
2024-09-23 21:30:00,RONJA ODE,Maskinhavari,62.64999999999999,6.8999999999999995,,
2024-09-23 15:40:00,VENGSØY,Brann/Eksplosjon,62.83333,6.549999999999999,,
2024-09-19 20:35:00,FRØYANES,Arbeidsulykke/Personulykke,75.68333,40.116665,0.0,1.0
2024-09-18 11:00:00,ASTRID,Arbeidsulykke/Personulykke,60.218329999999995,5.19833,0.0,1.0
2024-09-18 12:33:00,OSLOFJORD V,Annen ulykke,59.905829999999995,10.725165,,
2024-09-22 05:45:00,CARTEN ELINA,"Kontaktskade, Kaier, Broer etc",61.119814999999996,7.0603299999999996,,
2024-09-18 19:56:00,FJORDLYS,Miljøskade/Forurensing,58.97232999999999,5.735829999999999,,
2024-09-16 14:30:00,AQS HEIMDAL,Arbeidsulykke/Personulykke,66.28166499999999,12.998,0.0,1.0
2024-09-17 15:30:00,OSLOFJORD II,"Kontaktskade, Kaier, Broer etc",59.90996499999999,10.7302,,
2024-09-17 23:30:00,LANDEGODE,Arbeidsulykke/Personulykke,67.49999999999999,13.7,0.0,1.0
2024-09-18 16:15:00,HOLMØY,Arbeidsulykke/Personulykke,73.49999999999999,34.7,0.0,1.0
2024-09-18 04:30:00,FRØY MASTER,Arbeidsulykke/Personulykke,63.58332999999999,9.33333,0.0,1.0
2024-09-15 18:29:00,BENDT R. RASMUSSEN,Grunnstøting,57.9985,7.600499999999999,,
2024-09-18 21:00:00,MARSALI,"Kontaktskade, Kaier, Broer etc",60.178329999999995,-1.15333,,
2024-09-17 15:35:00,FSV SUPERIOR,Arbeidsulykke/Personulykke,63.686665,8.81,0.0,1.0
2024-09-12 22:00:00,LAURITS,Lekkasje,65.4415,12.44183,,
2024-09-13 15:50:00,EDDA SPHYNX,Miljøskade/Forurensing,56.483329999999995,3.6999999999999997,,
2024-09-16 07:10:00,MADELEINE,Grunnstøting,62.805,6.781,,
2024-09-16 23:17:00,Fritidsfartøy,Kantring,63.01834,11.970254999999998,1.0,0.0
2024-09-14 11:45:00,OSLO WAVE 3,Miljøskade/Forurensing,61.62232999999999,17.125999999999998,,
2024-09-16 11:30:00,MONSNES,Lekkasje,70.361665,31.112665,0.0,1.0
2024-09-10 16:50:00,STAR KINN,Arbeidsulykke/Personulykke,-32.03332999999999,-52.08333,0.0,1.0
2024-09-13 10:00:00,VOLLSØY,Feil på redningsmidler,59.79999999999999,5.266664999999999,,
2024-09-10 18:00:00,POLYNYA,Arbeidsulykke/Personulykke,67.68333,12.7,0.0,1.0
2024-09-12 20:30:00,NORDTIND,Arbeidsulykke/Personulykke,73.666665,35.14999999999999,0.0,1.0
2024-09-13 21:00:00,Prestfjord,Arbeidsulykke/Personulykke,57.983329999999995,5.216665,0.0,1.0
2024-09-12 12:00:00,LANGØY,Arbeidsulykke/Personulykke,71.266665,21.83333,0.0,1.0
2024-09-12 19:10:00,EKSPRESSEN,"Kontaktskade, Kaier, Broer etc",60.39999999999999,5.216665,,
2024-09-12 14:50:00,PERLO,"Kontaktskade, Kaier, Broer etc",64.18333,10.116664999999998,,
2024-09-15 14:00:00,Fritidsfartøy,Kantring,64.367915,13.713629999999998,1.0,0.0
2024-09-13 07:35:00,ODDA MARIE,Miljøskade/Forurensing,60.06666499999999,6.533329999999999,,
2024-09-15 03:44:00,ARTHUR EILERTSEN,Grunnstøting,68.7,16.616664999999998,,
2024-09-14 02:24:00,BRE,Brann/Eksplosjon,67.266665,14.366664999999998,,
2024-09-13 00:00:00,KEY MARIN,Grunnstøting,59.28332999999999,11.2,,
2024-09-11 16:00:00,FRØY MALIN,Arbeidsulykke/Personulykke,63.84999999999999,8.516665,0.0,1.0
2024-09-13 04:00:00,KRYSSHOLM,Brann/Eksplosjon,71.45,33.33333,,
2024-09-12 00:00:00,BERGEN TS,Miljøskade/Forurensing,60.8,5.016664999999999,,
2024-09-11 21:53:00,SNOW CRYSTAL,Maskinhavari,60.08333,6.533329999999999,,
2024-09-10 17:10:00,GARM,Arbeidsulykke/Personulykke,69.76666499999999,21.016664999999996,0.0,1.0
2024-08-31 21:15:00,HAUGLAKS,Annen ulykke,60.43332999999999,5.5666649999999995,,
2024-08-27 10:14:00,EDDA SAVANAH,Miljøskade/Forurensing,59.25,5.25,,
2024-09-11 20:00:00,Samskip Commander,Miljøskade/Forurensing,62.46666499999999,6.1499999999999995,,
2024-09-11 15:00:00,KVITSAND,Maskinhavari,61.872,6.2221649999999995,,
2024-09-09 00:00:00,FREDRIKKE TØNDER-OLSEN,Miljøskade/Forurensing,66.016665,12.633329999999999,0.0,1.0
2024-09-10 20:27:00,NORNE,Hardtværskade,58.24999999999999,6.216664999999999,,
2024-09-09 11:00:00,SUNDERØY,Arbeidsulykke/Personulykke,71.08332999999999,25.75,0.0,1.0
2024-08-28 00:00:00,KV NJORD,Miljøskade/Forurensing,68.46666499999999,16.516665,,
2024-09-05 08:15:00,HARGO,Arbeidsulykke/Personulykke,64.0,4.666665,0.0,1.0
2024-09-08 02:00:00,Fritidsfartøy,Arbeidsulykke/Personulykke,63.425999999999995,10.3715,1.0,0.0
2024-09-05 08:45:00,ROSFJORD,Maskinhavari,58.23833,6.619999999999999,,
2024-09-07 14:57:00,Fritidsfartøy,Arbeidsulykke/Personulykke,58.07149999999999,7.7764999999999995,1.0,0.0
2024-09-06 13:22:00,NESØY,Grunnstøting,66.53333,12.599999999999998,0.0,3.0
2024-09-05 21:45:00,GÅSØ JARL,Arbeidsulykke/Personulykke,63.38333,8.2,0.0,1.0
2024-09-03 11:00:00,ALFA,Grunnstøting,59.369249999999994,5.16055,,
2024-09-02 16:10:00,AMPERE,Miljøskade/Forurensing,61.104214999999996,5.50685,,
2024-09-03 13:20:00,HAVUNG,Grunnstøting,66.42832999999999,12.759999999999998,,
2024-09-01 13:07:00,OSLOFJORD I,Arbeidsulykke/Personulykke,59.883329999999994,10.706665,0.0,1.0
2024-08-30 10:00:00,Fritidsfartøy,Arbeidsulykke/Personulykke,60.14567999999999,5.2051799999999995,1.0,0.0
2024-08-29 03:56:00,Fritidsfartøy,"Kontaktskade, Kaier, Broer etc",58.14183,8.00733,1.0,1.0
2024-09-01 01:30:00,FRITIDSFARTØY (Vannscooter),Kollisjon,59.04033,5.8713299999999995,2.0,0.0
2024-09-01 01:30:00,Fritidsfartøy,Kollisjon,59.04033,5.8713299999999995,,
2024-08-15 12:00:00,LANDEGODE,Arbeidsulykke/Personulykke,67.28332999999999,14.383329999999999,0.0,1.0
2024-08-30 18:28:00,EA LUMA,Grunnstøting,63.666,8.43033,,
2024-08-22 16:28:00,VESTFJORD,Arbeidsulykke/Personulykke,58.449999999999996,5.98333,0.0,1.0
2024-08-29 14:00:00,LOVUND,Arbeidsulykke/Personulykke,63.666,8.43033,0.0,1.0
2024-08-24 07:45:00,ARVID,Grunnstøting,64.92332999999999,11.24,,
2024-08-09 19:00:00,Fritidsfartøy,Arbeidsulykke/Personulykke,58.63999999999999,9.120999999999999,1.0,0.0
2024-08-26 15:15:00,RUBIN,Arbeidsulykke/Personulykke,62.133329999999994,7.73333,0.0,1.0
2024-08-27 18:00:00,Fritidsfartøy,Kantring,62.23616499999999,5.002829999999999,1.0,0.0
2024-08-27 20:00:00,KVEITA,Maskinhavari,70.26783,22.331829999999997,,
2024-08-22 11:00:00,MIA,Grunnstøting,68.36266499999999,14.129829999999998,,
2024-08-26 00:30:00,THOR,Annen ulykke,60.9488,4.847515,,
2024-08-26 18:20:00,KV BERGEN,Miljøskade/Forurensing,61.599999999999994,5.016664999999999,,
2024-08-25 19:30:00,LAUTUS,Arbeidsulykke/Personulykke,66.216665,13.066664999999999,0.0,1.0
2024-08-24 16:00:00,NORDSJØBAS,Arbeidsulykke/Personulykke,64.38333,1.2833299999999999,0.0,1.0
2024-08-22 09:45:00,OSLOFJORD IV,"Kontaktskade, Kaier, Broer etc",59.89999999999999,10.733329999999999,,
2024-08-20 15:05:00,ERKNA,Arbeidsulykke/Personulykke,62.68333,6.6,0.0,1.0
2024-08-24 17:20:00,SALTSTRAUM,Maskinhavari,59.949999999999996,26.183329999999998,,
2024-08-25 16:15:00,HAVTIND,Annen ulykke,74.166665,22.633329999999997,,
2024-08-11 00:00:00,BÅTSFJORD,Arbeidsulykke/Personulykke,70.63332999999999,23.65,0.0,1.0
2024-08-20 14:30:00,ANNE BRO,Arbeidsulykke/Personulykke,68.23333,14.566664999999999,0.0,1.0
2024-08-23 09:00:00,KYRHAUG,Grunnstøting,63.8,8.416665,,
2024-08-21 21:30:00,SENJA,Arbeidsulykke/Personulykke,70.93332999999998,21.9,0.0,1.0
2024-08-21 14:10:00,THEA JENSEN,"Kontaktskade, Kaier, Broer etc",70.46666499999999,22.816664999999997,,
2024-08-19 16:54:00,OSLOFJORD III,Brann/Eksplosjon,59.883329999999994,10.733329999999999,,
2024-08-19 21:00:00,AKKARFJORD,Arbeidsulykke/Personulykke,70.58332999999999,23.566664999999997,0.0,1.0
2024-05-27 15:40:00,BERGEN STAR,"Kontaktskade, Kaier, Broer etc",54.341165,9.932329999999999,,
2024-08-17 08:04:00,HONDIUS,"Kontaktskade, Kaier, Broer etc",78.21666499999999,15.633329999999999,,
2024-08-04 14:10:00,Fritidsfartøy,Arbeidsulykke/Personulykke,62.49784999999999,7.557314999999999,1.0,0.0
2024-08-19 03:18:00,GAZELA,Maskinhavari,61.68333,4.766664999999999,,
2024-08-20 05:26:00,DAGNING,Maskinhavari,61.599999999999994,5.016664999999999,,
2024-08-20 22:10:00,WATERLORD,Grunnstøting,62.131665,5.08333,,
2024-08-13 18:30:00,COLOR HYBRID,Arbeidsulykke/Personulykke,58.93232999999999,11.168999999999999,0.0,1.0
2024-08-18 10:45:00,FOX POWER,Arbeidsulykke/Personulykke,60.604164999999995,5.126329999999999,0.0,2.0
2024-08-18 00:00:00,MEDSTRAUM,Miljøskade/Forurensing,58.96666499999999,5.716664999999999,,
2024-08-18 14:05:00,HAVILA CHARISMA,Arbeidsulykke/Personulykke,61.42332999999999,2.791665,0.0,1.0
2024-08-16 02:30:00,HAVSTRAND,Arbeidsulykke/Personulykke,58.58332999999999,4.166664999999999,0.0,1.0
2024-08-16 12:20:00,TOPAS,Miljøskade/Forurensing,62.44999999999999,6.116664999999999,,
2024-08-15 08:15:00,WÅGØFISK,Arbeidsulykke/Personulykke,63.86466499999999,8.6765,0.0,1.0
2024-08-19 13:40:00,BODIL KNUTSEN,Miljøskade/Forurensing,60.633329999999994,4.866664999999999,,
2024-08-17 09:15:00,SALVØY,Maskinhavari,59.273999999999994,5.175999999999999,0.0,1.0
2024-08-11 12:00:00,SUPERSPEED 1,Arbeidsulykke/Personulykke,57.77882999999999,8.712829999999999,0.0,1.0
2024-08-18 10:45:00,FJORDLYS,Miljøskade/Forurensing,58.949999999999996,5.883329999999999,,
2024-08-18 11:00:00,SEA ADMIRAL,Hardtværskade,60.60333333333333,5.126666666666666,,
2024-08-14 03:50:00,ATLANTIC STAR,Arbeidsulykke/Personulykke,62.366665,-55.133329999999994,0.0,1.0
2024-08-13 18:00:00,KLARA B,Arbeidsulykke/Personulykke,71.23333,28.033329999999996,0.0,1.0
2024-08-12 16:15:00,Bolsøy,Miljøskade/Forurensing,62.08716499999999,6.872165,0.0,1.0
2024-08-13 05:15:00,GERD JULIE,Arbeidsulykke/Personulykke,66.74783,13.539164999999999,0.0,1.0
2024-08-06 09:59:00,HVALER,Maskinhavari,59.205164999999994,10.949499999999999,,
2024-08-11 20:30:00,Prestfjord,Arbeidsulykke/Personulykke,76.43333,42.08333,0.0,1.0
2024-08-11 20:45:00,MANON,Arbeidsulykke/Personulykke,64.10999999999999,0.9661649999999999,0.0,1.0
2024-08-11 12:50:00,UTNEFJORD,Miljøskade/Forurensing,60.471999999999994,6.6129999999999995,,
2024-08-08 16:28:00,LAFJORD,Maskinhavari,58.23833,6.6533299999999995,,
2024-08-07 00:00:00,GÅSØ ODIN,Arbeidsulykke/Personulykke,62.649665,6.726665,0.0,1.0
2024-08-08 19:00:00,LEKA,Annen ulykke,65.086665,11.73833,,
2024-08-08 16:30:00,FRØYGARD,Arbeidsulykke/Personulykke,60.78632999999999,5.16383,0.0,1.0
2024-08-09 21:30:00,HIMMELTIND,Lekkasje,66.20066499999999,13.008329999999999,,
2024-08-10 15:30:00,FUGLØYBUEN,"Kontaktskade, Kaier, Broer etc",68.7815,17.280165,,
2024-07-30 10:45:00,OSLO BULK 4,Arbeidsulykke/Personulykke,28.433329999999998,-85.69999999999999,0.0,1.0
2024-08-07 16:20:00,REM COMMANDER,Brann/Eksplosjon,59.016664999999996,5.716664999999999,,
2024-08-06 18:45:00,FRØY MALIN,Miljøskade/Forurensing,69.03332999999999,17.416665,,
2024-08-08 06:20:00,RYSTADBUEN,Kantring,67.885,9.9855,,
2024-07-30 09:52:00,GO'VAKKER MARCIA,Kollisjon,59.199999999999996,10.933329999999998,,
2024-08-06 07:34:00,SKANDI SINGAPORE,Arbeidsulykke/Personulykke,-20.599999999999998,116.58332999999999,0.0,1.0
2024-08-03 09:33:00,PEAK SKORPO,Arbeidsulykke/Personulykke,60.11666499999999,6.549999999999999,0.0,1.0
2024-08-03 20:20:00,ROTSUND,Arbeidsulykke/Personulykke,69.3,19.2,0.0,1.0
2024-08-03 23:30:00,SUNDERØY,Arbeidsulykke/Personulykke,75.816665,40.64999999999999,0.0,1.0
2024-08-04 09:45:00,LOVUND,Arbeidsulykke/Personulykke,66.28332999999999,13.866664999999998,0.0,1.0
2024-08-03 16:15:00,DYKKERSERVICE 2,Brann/Eksplosjon,60.766664999999996,4.699999999999999,,
2024-07-29 11:20:00,HAVILA HERØY,Arbeidsulykke/Personulykke,58.983329999999995,5.666665,0.0,1.0
2024-08-01 16:07:00,JULSUND,Annen ulykke,59.86666499999999,5.549999999999999,,
2024-08-02 04:00:00,NORDHAVET,Arbeidsulykke/Personulykke,71.1,26.666665,0.0,1.0
2024-08-02 22:30:00,FRØYANES,Arbeidsulykke/Personulykke,76.3,37.58333,0.0,1.0
2024-08-05 09:45:00,BRE,Arbeidsulykke/Personulykke,68.13332999999999,13.599999999999998,0.0,1.0
2024-08-05 00:10:00,TB LARS,Annen ulykke,59.05,5.3999999999999995,,
2024-08-02 18:30:00,KRISTIAN GERHARD JEBSEN II,Arbeidsulykke/Personulykke,60.39999999999999,5.299999999999999,0.0,1.0
2024-06-17 00:00:00,AURORA OF THE FJORDS,"Kontaktskade, Kaier, Broer etc",60.23332999999999,6.583329999999999,,
2024-08-03 16:07:00,LOSNA,Annen ulykke,61.699999999999996,5.183329999999999,,
2024-08-01 02:58:00,TERNESKJÆR,Annen ulykke,56.449999999999996,3.6833299999999998,,
2024-08-01 12:42:00,SOGN,"Kontaktskade, Kaier, Broer etc",60.11666499999999,5.199999999999999,,
2024-07-31 04:00:00,NANNA K,"Kontaktskade, Kaier, Broer etc",70.96666499999999,24.65,,
2024-07-31 04:00:00,VARGØY,"Kontaktskade, Kaier, Broer etc",70.96666499999999,24.65,,
2024-07-25 20:33:00,Fritidsfartøy,Arbeidsulykke/Personulykke,59.905829999999995,10.702829999999999,1.0,0.0
2024-07-20 14:55:00,HADARØY,Annen ulykke,62.38332999999999,6.1,,
2024-07-03 13:40:00,STORFJORD,Annen ulykke,60.849999999999994,5.0666649999999995,,
2024-07-18 13:15:00,GLOPPEFJORD,Arbeidsulykke/Personulykke,61.849999999999994,6.08333,0.0,1.0
2024-07-30 15:00:00,MULTI NAVIGATOR,"Kontaktskade, Kaier, Broer etc",63.633329999999994,9.0,,
2024-07-28 03:20:00,LINK NOVA,Arbeidsulykke/Personulykke,59.33333,5.299999999999999,0.0,1.0
2024-07-30 11:10:00,BÅRDSUND,Arbeidsulykke/Personulykke,59.78333,5.5,0.0,1.0
2024-07-20 22:00:00,MULTI PROVIDER,Arbeidsulykke/Personulykke,67.89999999999999,15.183329999999998,0.0,1.0
2024-07-27 08:00:00,HORGEFJORD,Miljøskade/Forurensing,60.03333,5.266664999999999,,
2024-07-27 06:00:00,ODDRUN WITH,Grunnstøting,63.56666499999999,9.883329999999999,,
2024-07-27 11:13:00,Fritidsfartøy,Stabilitetssvikt uten kantring,59.767529999999994,7.391649999999999,1.0,0.0
2024-07-26 20:00:00,SKIBLADNER,Arbeidsulykke/Personulykke,60.78332999999999,10.68333,0.0,1.0
2024-07-28 09:50:00,Fritidsfartøy,Kantring,61.30515,11.739529999999998,1.0,0.0
2024-07-26 21:10:00,GRØNTVEDT,Arbeidsulykke/Personulykke,71.166665,26.733329999999995,0.0,1.0
2024-04-28 03:00:00,MASTRAFJORD,Arbeidsulykke/Personulykke,59.15,5.516664999999999,0.0,1.0
2024-07-23 07:00:00,STAVANGERFJORD,Miljøskade/Forurensing,59.15,5.516664999999999,,
2024-07-25 07:30:00,LOPPØY,Annen ulykke,70.29999999999998,22.183329999999998,,
2024-07-25 13:30:00,TOTT,Arbeidsulykke/Personulykke,63.33333,9.166664999999998,0.0,1.0
2024-07-24 15:20:00,SVELVIK,"Kontaktskade, Kaier, Broer etc",59.599999999999994,10.399999999999999,0.0,1.0
2024-07-23 23:30:00,SVANAUG ELISE,Arbeidsulykke/Personulykke,60.383329999999994,2.116665,0.0,1.0
2024-07-21 21:57:00,KORSFJORD,"Kontaktskade, Kaier, Broer etc",63.05,8.116665,,
2024-07-23 12:00:00,HERØYSUND,Arbeidsulykke/Personulykke,65.7,12.45,0.0,1.0
2024-07-24 16:15:00,SCANBIO VIKING,Brann/Eksplosjon,63.88333,9.85,0.0,1.0
2024-07-26 02:33:00,Fritidsfartøy,Grunnstøting,58.61386499999999,9.063499999999998,1.0,1.0
2024-07-24 04:00:00,Fritidsfartøy,Kantring,68.40223,15.97713,1.0,0.0
2024-07-24 13:30:00,HAVILA POLARIS,Brann/Eksplosjon,62.166664999999995,6.966664999999999,,
2024-07-23 16:20:00,STORFJORD,Kollisjon,62.08332999999999,7.199999999999999,0.0,1.0
2024-07-22 06:54:00,FRØY VESTKAPP,"Kontaktskade, Kaier, Broer etc",62.58332999999999,6.249999999999999,,
2024-07-23 16:59:00,FOLDØY,Feil på redningsmidler,65.916665,12.433329999999998,,
2024-07-17 15:00:00,PINKY,Kantring,60.133329999999994,5.73333,,
2024-07-23 05:50:00,DOSÆR,Grunnstøting,68.916665,15.066664999999999,,
2024-07-18 13:00:00,SOLSKJEL,Miljøskade/Forurensing,60.05,5.916665,,
2024-06-11 07:15:00,TYRVING,Annen ulykke,61.216665,7.1,,
2024-07-19 14:00:00,AURORA OF THE FJORDS,Miljøskade/Forurensing,60.24999999999999,6.5666649999999995,,
2024-07-22 08:52:00,RAMFORM VICTORY,Feil på redningsmidler,-22.7,-40.08333,,
2024-07-18 15:00:00,MULTI POWER,Arbeidsulykke/Personulykke,64.116665,9.98333,0.0,1.0
2024-07-14 11:45:00,FJORDLYS,Maskinhavari,59.33333,6.033329999999999,,
2024-07-20 23:51:00,AQS HEIMDAL,Grunnstøting,64.63332999999999,11.383329999999999,,
2024-07-17 14:50:00,SKUTVIK,Arbeidsulykke/Personulykke,69.6,18.016664999999996,0.0,1.0
2024-07-19 07:56:00,NORDIC SKY,Brann/Eksplosjon,70.07666499999999,23.12833,,
2024-07-08 12:32:00,SHUTTLE 0001,Lekkasje,59.19749999999999,10.943665,,
2024-07-12 09:15:00,Fritidsfartøy,Arbeidsulykke/Personulykke,58.3184,6.33388,1.0,0.0
2024-07-18 06:03:00,KYSTBUNKER II,Grunnstøting,64.39999999999999,10.45,,
2024-07-13 11:40:00,REINE,Annen ulykke,69.4,15.899999999999999,,
2024-07-17 10:00:00,ØKSNESVÆRING,Arbeidsulykke/Personulykke,70.98333,25.949999999999996,0.0,1.0
2024-07-15 01:23:00,H-407 (CHINA MERCHANTS JIANGSU 144 1),Kollisjon,53.93832999999999,6.366664999999999,,
2024-07-15 01:23:00,NORWIND HURRICANE,Kollisjon,53.93832999999999,6.366664999999999,,
2024-07-15 19:48:00,FODNES,Brann/Eksplosjon,61.154999999999994,7.33833,,
2024-07-16 10:45:00,BÅRAGUTT,Arbeidsulykke/Personulykke,71.18333,24.9,0.0,1.0
2024-07-13 23:10:00,OMBO,"Kontaktskade, Kaier, Broer etc",59.228665,5.85483,,
2024-07-11 16:15:00,MINI SERVER,Arbeidsulykke/Personulykke,64.601665,10.851799999999999,0.0,1.0
2024-07-04 01:50:00,MULTI NAVIGATOR,Arbeidsulykke/Personulykke,63.38333,8.215164999999999,0.0,1.0
